l1;td1;rs1;l2;td2;rs2;l3;td3;rs3
294.40400;0.00110;0.53125;323.62280;0.00825;0.65625;347.37380;0.01955;0.68750
294.40400;0.00390;0.53125;323.62280;0.02171;0.65625;347.37380;0.03080;0.68750
294.40400;0.02538;0.50000;323.62280;0.02764;0.65625;347.37380;0.01893;0.68750
294.40400;0.05869;0.46875;323.62280;0.01197;0.65625;347.37380;0.09588;0.68750
273.86520;0.05309;0.46875;323.62280;0.00404;0.68750;347.37380;0.02165;0.68750
273.86520;0.03275;0.46875;300.53714;0.04327;0.68750;333.38953;0.08482;0.68750
273.86520;0.02423;0.46875;300.53714;0.00414;0.68750;333.38953;0.13567;0.68750
273.86520;0.09760;0.65625;300.53714;0.00240;0.71875;333.38953;0.00473;0.71875
273.86520;0.23188;0.65625;300.53714;0.04348;0.71875;333.38953;0.07844;0.71875
267.37940;0.08262;0.65625;300.53714;0.00551;0.71875;333.38953;0.01691;0.71875
267.37940;0.07859;0.65625;357.62604;0.02785;0.71875;336.86545;0.04039;0.71875
267.37940;0.00188;0.65625;357.62604;0.02072;0.71875;336.86545;0.02537;0.71875
267.37940;0.03175;0.59375;357.62604;0.01016;0.78125;336.86545;0.05148;0.71875
267.37940;0.06037;0.56250;357.62604;0.12909;0.78125;336.86545;0.00635;0.71875
297.95398;0.05147;0.53125;357.62604;0.07492;0.78125;336.86545;0.01734;0.71875
297.95398;0.12755;0.53125;452.43683;0.09730;0.81250;331.71533;0.03322;0.71875
297.95398;0.04591;0.53125;452.43683;0.12176;0.81250;331.71533;0.03222;0.71875
297.95398;0.00539;0.53125;452.43683;0.01481;0.81250;331.71533;0.02661;0.71875
297.95398;0.04022;0.53125;452.43683;0.00136;0.81250;331.71533;0.00202;0.71875
227.68925;0.03370;0.53125;452.43683;0.00963;0.81250;331.71533;0.03681;0.71875
227.68925;0.08496;0.53125;485.74387;0.03482;0.81250;321.55624;0.03301;0.71875
227.68925;0.04161;0.53125;485.74387;0.01058;0.81250;321.55624;0.03621;0.71875
227.68925;0.04786;0.68750;485.74387;0.00071;0.81250;321.55624;0.04161;0.68750
227.68925;0.22872;0.65625;485.74387;0.01010;0.81250;321.55624;0.00357;0.68750
255.33113;0.13328;0.65625;485.74387;0.02986;0.81250;321.55624;0.01876;0.68750
255.33113;0.09520;0.65625;465.29608;0.01107;0.81250;281.74704;0.00583;0.68750
255.33113;0.00522;0.65625;465.29608;0.00597;0.81250;281.74704;0.01181;0.68750
255.33113;0.06803;0.65625;465.29608;0.01512;0.81250;281.74704;0.01268;0.68750
255.33113;0.03435;0.65625;465.29608;0.02137;0.81250;281.74704;0.02948;0.65625
262.35916;0.03395;0.65625;465.29608;0.01312;0.81250;281.74704;0.01679;0.65625
262.35916;0.04910;0.65625;430.57930;0.00935;0.81250;241.04906;0.00231;0.65625
262.35916;0.00395;0.65625;430.57930;0.01265;0.81250;241.04906;0.00624;0.65625
262.35916;0.00000;0.62500;430.57930;0.01911;0.81250;241.04906;0.05850;0.65625
262.35916;0.01115;0.59375;430.57930;0.03543;0.81250;241.04906;0.01513;0.65625
234.50410;0.00966;0.56250;430.57930;0.02522;0.81250;241.04906;0.02576;0.65625
234.50410;0.05696;0.53125;419.16367;0.01235;0.81250;207.90756;0.01871;0.65625
234.50410;0.09465;0.53125;419.16367;0.01575;0.81250;207.90756;0.03457;0.65625
234.50410;0.00249;0.71875;419.16367;0.00168;0.81250;207.90756;0.01824;0.71875
234.50410;0.36295;0.71875;419.16367;0.05021;0.81250;207.90756;0.03185;0.71875
253.28914;0.16085;0.71875;419.16367;0.02230;0.81250;207.90756;0.02894;0.71875
253.28914;0.01029;0.68750;398.83862;0.01042;0.81250;237.12007;0.01458;0.71875
253.28914;0.03125;0.68750;398.83862;0.00700;0.81250;237.12007;0.00260;0.68750
253.28914;0.06474;0.68750;398.83862;0.01150;0.81250;237.12007;0.01225;0.68750
253.28914;0.01150;0.68750;398.83862;0.02944;0.81250;237.12007;0.02389;0.68750
248.33000;0.00357;0.68750;398.83862;0.05108;0.81250;237.12007;0.05352;0.68750
248.33000;0.03763;0.65625;374.81560;0.01360;0.81250;214.29106;0.02061;0.68750
248.33000;0.02811;0.65625;374.81560;0.04022;0.81250;214.29106;0.02992;0.68750
248.33000;0.02925;0.65625;374.81560;0.02778;0.81250;214.29106;0.03839;0.68750
248.33000;0.02963;0.65625;374.81560;0.00093;0.81250;214.29106;0.00463;0.68750
216.10495;0.04275;0.65625;374.81560;0.00847;0.81250;214.29106;0.01952;0.68750
216.10495;0.03672;0.65625;358.37228;0.01330;0.84375;203.27147;0.04614;0.65625
216.10495;0.00380;0.65625;358.37228;0.02097;0.84375;203.27147;0.03894;0.65625
216.10495;0.01239;0.71875;358.37228;0.00676;0.81250;203.27147;0.07817;0.81250
216.10495;0.07440;0.71875;358.37228;0.04947;0.81250;203.27147;0.51014;0.81250
232.95009;0.00485;0.71875;358.37228;0.03638;0.81250;203.27147;0.02425;0.81250
232.95009;0.04720;0.71875;438.93750;0.00395;0.81250;299.99478;0.00197;0.81250
232.95009;0.02764;0.71875;438.93750;0.00694;0.84375;299.99478;0.03159;0.81250
232.95009;0.02381;0.71875;438.93750;0.03884;0.84375;299.99478;0.08929;0.78125
232.95009;0.02191;0.68750;438.93750;0.01212;0.84375;299.99478;0.28685;0.78125
252.13753;0.00808;0.68750;438.93750;0.00507;0.84375;299.99478;0.03232;0.78125
252.13753;0.03347;0.68750;441.76895;0.00612;0.84375;350.47870;0.02028;0.78125
252.13753;0.02956;0.68750;441.76895;0.01543;0.84375;350.47870;0.02446;0.78125
252.13753;0.04115;0.68750;441.76895;0.00620;0.84375;350.47870;0.00103;0.78125
252.13753;0.00103;0.68750;441.76895;0.00104;0.84375;350.47870;0.02789;0.75000
200.55565;0.02492;0.68750;441.76895;0.00730;0.84375;350.47870;0.08723;0.71875
200.55565;0.00313;0.65625;477.88052;0.00947;0.84375;315.39294;0.00730;0.71875
200.55565;0.02737;0.65625;477.88052;0.01481;0.84375;315.39294;0.07263;0.71875
200.55565;0.04656;0.78125;477.88052;0.00531;0.84375;315.39294;0.01376;0.81250
200.55565;0.30712;0.75000;477.88052;0.00213;0.84375;315.39294;0.39851;0.78125
260.72784;0.10414;0.71875;477.88052;0.00000;0.84375;315.39294;0.20723;0.78125
260.72784;0.03739;0.71875;467.15112;0.00641;0.84375;281.60895;0.05128;0.78125
260.72784;0.05825;0.71875;467.15112;0.00108;0.84375;281.60895;0.01294;0.78125
260.72784;0.04207;0.71875;467.15112;0.00108;0.84375;281.60895;0.02697;0.75000
260.72784;0.06392;0.71875;467.15112;0.00217;0.84375;281.60895;0.00433;0.71875
246.05350;0.05634;0.71875;467.15112;0.00433;0.84375;281.60895;0.10509;0.71875
246.05350;0.00327;0.71875;456.34784;0.00654;0.84375;273.39648;0.05664;0.71875
246.05350;0.05584;0.71875;456.34784;0.01142;0.84375;273.39648;0.05584;0.71875
246.05350;0.01660;0.71875;456.34784;0.00128;0.84375;273.39648;0.01277;0.71875
246.05350;0.01540;0.68750;456.34784;0.00000;0.84375;273.39648;0.01412;0.71875
208.90265;0.01669;0.68750;456.34784;0.00257;0.84375;273.39648;0.03209;0.71875
208.90265;0.07013;0.68750;385.64294;0.00390;0.84375;171.72070;0.01039;0.71875
208.90265;0.00779;0.68750;385.64294;0.01039;0.84375;171.72070;0.00000;0.71875
208.90265;0.02876;0.81250;385.64294;0.00131;0.84375;171.72070;0.02745;0.84375
208.90265;0.39346;0.81250;385.64294;0.00261;0.87500;171.72070;0.43660;0.84375
200.34212;0.05752;0.81250;385.64294;0.00131;0.87500;171.72070;0.02092;0.84375
200.34212;0.01830;0.81250;379.41070;0.00000;0.87500;235.90913;0.02484;0.84375
200.34212;0.00131;0.81250;379.41070;0.01307;0.87500;235.90913;0.00392;0.84375
200.34212;0.01569;0.78125;379.41070;0.00131;0.87500;235.90913;0.00261;0.84375
200.34212;0.05490;0.75000;379.41070;0.00131;0.87500;235.90913;0.01046;0.84375
267.25620;0.22614;0.71875;379.41070;1.00000;0.87500;235.90913;0.00654;0.84375
267.25620;0.11558;0.71875;378.13995;0.01039;0.87500;282.82140;0.00390;0.84375
267.25620;0.02078;0.71875;378.13995;0.00130;0.87500;282.82140;0.00000;0.84375
267.25620;0.03594;0.71875;378.13995;0.00385;0.87500;282.82140;0.00128;0.84375
267.25620;0.02824;0.71875;378.13995;0.00770;0.87500;282.82140;0.00642;0.84375
198.64983;0.01022;0.71875;378.13995;0.01277;0.87500;282.82140;0.00894;0.84375
198.64983;0.00000;0.71875;386.91486;0.00254;0.87500;288.12927;0.01650;0.84375
198.64983;0.01263;0.71875;386.91486;0.00253;0.87500;288.12927;0.00758;0.84375
198.64983;0.00884;0.81250;386.91486;0.00000;0.84375;288.12927;0.00505;0.81250
198.64983;0.29963;0.81250;386.91486;0.00375;0.84375;288.12927;0.04744;0.81250
225.40120;0.01605;0.81250;386.91486;0.00617;0.84375;288.12927;0.02840;0.81250
225.40120;0.06503;0.81250;395.61545;0.00736;0.84375;282.92545;0.08589;0.81250
225.40120;0.03519;0.81250;395.61545;0.01578;0.84375;282.92545;0.00607;0.81250
225.40120;0.00242;0.81250;395.61545;0.00242;0.84375;282.92545;0.02657;0.81250
225.40120;0.03704;0.81250;395.61545;0.01195;0.84375;282.92545;0.02509;0.81250
298.89783;0.08511;0.81250;395.61545;0.01655;0.84375;282.92545;0.01182;0.81250
298.89783;0.06199;0.81250;412.07758;0.01520;0.84375;284.30740;0.01053;0.81250
298.89783;0.00690;0.81250;412.07758;0.01726;0.84375;284.30740;0.04373;0.81250
298.89783;0.08428;0.78125;412.07758;0.01481;0.84375;284.30740;0.02392;0.81250
298.89783;0.13244;0.75000;412.07758;0.00898;0.84375;284.30740;0.02918;0.81250
307.28363;0.12444;0.71875;412.07758;0.01222;0.84375;284.30740;0.10333;0.81250
307.28363;0.00985;0.71875;435.82816;0.01641;0.84375;317.21048;0.00875;0.81250
307.28363;0.10293;0.71875;435.82816;0.01300;0.84375;317.21048;0.02275;0.81250
307.28363;0.00427;0.81250;435.82816;0.01389;0.84375;317.21048;0.01496;0.84375
307.28363;0.32169;0.81250;435.82816;0.00952;0.84375;317.21048;0.03704;0.81250
301.18050;0.11319;0.81250;435.82816;0.00935;0.84375;317.21048;0.03011;0.81250
301.18050;0.08230;0.81250;461.69086;0.01132;0.84375;337.37097;0.06481;0.81250
301.18050;0.01212;0.81250;461.69086;0.01515;0.84375;337.37097;0.04343;0.81250
301.18050;0.00398;0.81250;461.69086;0.01295;0.84375;337.37097;0.01693;0.81250
301.18050;0.05310;0.81250;461.69086;0.02262;0.84375;337.37097;0.00492;0.81250
343.02112;0.01739;0.78125;461.69086;0.00966;0.84375;337.37097;0.05507;0.81250
343.02112;0.22317;0.75000;493.99900;0.00570;0.84375;339.17926;0.01994;0.81250
343.02112;0.00654;0.71875;493.99900;0.02801;0.84375;339.17926;0.00093;0.81250
343.02112;0.00829;0.71875;493.99900;0.03963;0.84375;339.17926;0.09309;0.81250
343.02112;0.05621;0.71875;493.99900;0.05168;0.84375;339.17926;0.06074;0.81250
321.36563;0.00800;0.71875;493.99900;0.07556;0.84375;339.17926;0.06400;0.81250
321.36563;0.03412;0.71875;603.00500;0.08399;0.84375;377.51782;0.00612;0.81250
321.36563;0.02756;0.71875;603.00500;0.10508;0.84375;377.51782;0.00086;0.81250
321.36563;0.04561;0.78125;603.00500;0.10642;0.81250;377.51782;0.05152;0.81250
321.36563;0.14179;0.75000;603.00500;0.09287;0.81250;377.51782;0.02736;0.81250
357.36877;0.04672;0.71875;603.00500;0.07869;0.81250;377.51782;0.02131;0.81250
357.36877;0.03301;0.71875;834.62070;0.20612;0.81250;411.84534;0.01530;0.81250
357.36877;0.05850;0.71875;834.62070;0.19209;0.81250;411.84534;0.01976;0.81250
357.36877;0.01321;0.71875;834.62070;0.00622;0.81250;411.84534;0.09091;0.78125
357.36877;0.00840;0.71875;834.62070;0.01374;0.81250;411.84534;0.16107;0.78125
340.66390;0.02027;0.71875;834.62070;0.04580;0.81250;411.84534;0.10961;0.78125
340.66390;0.00590;0.71875;440.15350;0.03542;0.81250;447.88680;0.00443;0.78125
340.66390;0.05339;0.71875;440.15350;0.03463;0.81250;447.88680;0.05700;0.75000
340.66390;0.01916;0.71875;440.15350;0.02200;0.81250;447.88680;0.01490;0.71875
340.66390;0.03005;0.68750;440.15350;0.05660;0.81250;447.88680;0.15234;0.71875
353.50150;0.00617;0.68750;440.15350;0.01235;0.81250;447.88680;0.01920;0.71875
353.50150;0.01347;0.68750;468.90555;0.00269;0.81250;384.67105;0.02626;0.71875
353.50150;0.02387;0.68750;468.90555;0.04377;0.81250;384.67105;0.00265;0.71875
353.50150;0.03127;0.71875;468.90555;0.01629;0.78125;384.67105;0.01759;0.81250
353.50150;0.08685;0.71875;468.90555;0.08685;0.71875;384.67105;0.46424;0.81250
344.16702;0.00377;0.68750;468.90555;0.32706;0.71875;384.67105;0.08223;0.81250
344.16702;0.05494;0.68750;465.77213;0.00062;0.71875;491.23250;0.10370;0.78125
344.16702;0.03339;0.68750;465.77213;0.02004;0.71875;491.23250;0.13843;0.78125
344.16702;0.03565;0.68750;465.77213;0.01070;0.71875;491.23250;0.22400;0.78125
344.16702;0.01696;0.68750;465.77213;0.00058;0.71875;491.23250;0.12690;0.75000
338.21616;0.01260;0.65625;465.77213;0.02348;0.71875;491.23250;0.20962;0.71875
338.21616;0.00959;0.65625;406.94440;0.00677;0.71875;1067.17150;0.16977;0.71875
338.21616;0.01219;0.65625;406.94440;0.01884;0.71875;1067.17150;0.33186;0.71875
338.21616;0.01362;0.65625;406.94440;0.00763;0.71875;1067.17150;0.21678;0.71875
338.21616;0.06317;0.65625;406.94440;0.00321;0.71875;1067.17150;0.13383;0.71875
336.37470;0.03834;0.65625;406.94440;0.01996;0.71875;1067.17150;0.05410;0.71875
336.37470;0.04910;0.65625;443.78806;0.02687;0.71875;607.85406;0.00103;0.71875
336.37470;0.02029;0.65625;443.78806;0.01573;0.71875;607.85406;0.05074;0.71875
336.37470;0.00349;0.65625;443.78806;0.01797;0.68750;607.85406;0.03744;0.68750
336.37470;0.03678;0.65625;443.78806;0.03286;0.68750;607.85406;0.05346;0.65625
365.29970;0.02458;0.65625;443.78806;0.00627;0.68750;607.85406;0.07614;0.65625
365.29970;0.01421;0.65625;425.30524;0.03458;0.68750;389.85657;0.00900;0.65625
365.29970;0.00514;0.65625;425.30524;0.01914;0.68750;389.85657;0.07283;0.65625
365.29970;0.01099;0.65625;425.30524;0.03619;0.68750;389.85657;0.06138;0.65625
365.29970;0.00675;0.65625;425.30524;0.03149;0.68750;389.85657;0.00225;0.65625
401.35394;0.01996;0.65625;425.30524;0.00976;0.68750;389.85657;0.01242;0.65625
401.35394;0.01569;0.59375;382.05612;0.02963;0.68750;353.82320;0.02179;0.65625
401.35394;0.02526;0.59375;382.05612;0.01027;0.68750;353.82320;0.01455;0.65625
401.35394;0.02231;0.56250;382.05612;0.01515;0.68750;353.82320;0.01305;0.62500
401.35394;0.02405;0.53125;382.05612;0.00995;0.68750;353.82320;0.00622;0.62500
418.00287;0.06278;0.53125;382.05612;0.03424;0.68750;353.82320;0.02446;0.59375
418.00287;0.06565;0.53125;419.05557;0.04724;0.65625;363.91220;0.04444;0.59375
418.00287;0.00670;0.53125;419.05557;0.02088;0.65625;363.91220;0.08511;0.53125
418.00287;0.03800;0.65625;419.05557;0.00427;0.65625;363.91220;0.10624;0.65625
418.00287;0.25877;0.65625;419.05557;0.00229;0.65625;363.91220;0.20122;0.62500
419.27330;0.02773;0.59375;419.05557;0.00899;0.65625;363.91220;0.09816;0.59375
419.27330;0.06322;0.56250;442.53818;0.05360;0.65625;434.92612;0.03253;0.59375
419.27330;0.05236;0.53125;442.53818;0.01745;0.65625;434.92612;0.04000;0.56250
419.27330;0.03113;0.53125;442.53818;0.03542;0.65625;434.92612;0.06154;0.53125
419.27330;0.13310;0.53125;442.53818;0.01056;0.65625;434.92612;0.02711;0.53125
472.73150;0.02392;0.53125;442.53818;0.02808;0.65625;434.92612;0.00277;0.53125
472.73150;0.05427;0.53125;512.79060;0.05870;0.65625;393.99414;0.00819;0.53125
472.73150;0.00840;0.53125;512.79060;0.06924;0.65625;393.99414;0.03664;0.53125
472.73150;0.03079;0.53125;512.79060;0.10497;0.62500;393.99414;0.01623;0.53125
472.73150;0.04034;0.50000;512.79060;0.02115;0.59375;393.99414;0.04196;0.53125
417.96597;0.00064;0.50000;512.79060;0.02597;0.59375;393.99414;0.00834;0.53125
417.96597;0.05461;0.46875;710.31910;0.02336;0.59375;387.16827;0.02872;0.53125
417.96597;0.09181;0.46875;710.31910;0.11951;0.56250;387.16827;0.02552;0.53125
417.96597;0.04076;0.53125;710.31910;0.00736;0.53125;387.16827;0.03586;0.53125
417.96597;0.11021;0.53125;710.31910;0.02355;0.53125;387.16827;0.05465;0.53125
458.68360;0.05704;0.53125;710.31910;0.02198;0.53125;387.16827;0.00119;0.53125
458.68360;0.06352;0.53125;830.86560;0.03571;0.53125;444.01630;0.05416;0.53125
458.68360;0.00808;0.53125;830.86560;0.02193;0.53125;444.01630;0.07937;0.53125
458.68360;0.09474;0.53125;830.86560;0.05889;0.53125;444.01630;0.06287;0.53125
458.68360;0.03166;0.50000;830.86560;0.03194;0.53125;444.01630;0.00336;0.53125
563.77920;0.03423;0.50000;830.86560;0.01932;0.53125;444.01630;0.02043;0.46875
563.77920;0.02179;0.46875;871.88495;0.03622;0.53125;427.80850;0.00327;0.46875
563.77920;0.05395;0.46875;871.88495;0.03650;0.53125;427.80850;0.01047;0.46875
563.77920;0.01455;0.46875;871.88495;0.05423;0.53125;427.80850;0.02116;0.46875
563.77920;0.01797;0.46875;871.88495;0.05418;0.53125;427.80850;0.08205;0.43750
591.78020;0.05651;0.46875;871.88495;0.06910;0.53125;427.80850;0.08631;0.43750
591.78020;0.03377;0.43750;948.77950;0.02539;0.50000;449.82657;0.01524;0.43750
591.78020;0.05066;0.40625;948.77950;0.07148;0.46875;449.82657;0.00251;0.43750
591.78020;0.04405;0.53125;948.77950;0.00099;0.46875;449.82657;0.02351;0.46875
591.78020;0.05060;0.53125;948.77950;0.03251;0.46875;449.82657;0.05011;0.43750
602.32324;0.12077;0.53125;948.77950;0.03623;0.46875;449.82657;0.07802;0.43750
602.32324;0.05711;0.50000;1065.63340;0.00215;0.46875;458.10956;0.04373;0.43750
602.32324;0.07887;0.46875;1065.63340;0.02338;0.46875;458.10956;0.03518;0.43750
602.32324;0.08114;0.46875;1065.63340;0.06971;0.43750;458.10956;0.01352;0.40625
602.32324;0.02075;0.46875;1065.63340;0.07284;0.43750;458.10956;0.02098;0.37500
925.85406;0.00273;0.46875;1065.63340;0.01481;0.43750;458.10956;0.04603;0.37500
925.85406;0.03497;0.43750;1068.66130;0.02820;0.43750;497.13553;0.02391;0.34375
925.85406;0.05667;0.40625;1068.66130;0.28336;0.43750;497.13553;0.00245;0.34375
925.85406;0.12346;0.40625;1068.66130;0.04960;0.43750;497.13553;0.00860;0.34375
925.85406;0.01875;0.37500;1068.66130;0.02137;0.37500;497.13553;0.03707;0.34375
930.75290;0.01985;0.37500;1068.66130;0.04703;0.37500;497.13553;0.00734;0.34375
930.75290;0.02638;0.34375;1120.42140;0.03389;0.37500;458.59230;0.02295;0.34375
930.75290;0.02746;0.34375;1120.42140;0.00362;0.37500;458.59230;0.01682;0.31250
930.75290;0.00698;0.50000;1120.42140;0.02709;0.37500;458.59230;0.04360;0.34375
930.75290;0.10019;0.46875;1120.42140;0.05251;0.34375;458.59230;0.01764;0.34375
1013.63580;0.16416;0.46875;1120.42140;0.01316;0.34375;458.59230;0.03676;0.31250
1013.63580;0.05290;0.46875;1189.60110;0.00539;0.34375;476.88620;0.01328;0.31250
1013.63580;0.02907;0.46875;1189.60110;0.00495;0.34375;476.88620;0.04968;0.28125
1013.63580;0.06082;0.43750;1189.60110;0.02109;0.34375;476.88620;0.05366;0.28125
1013.63580;0.14440;0.40625;1189.60110;0.04094;0.34375;476.88620;0.03483;0.25000
1376.95070;0.10150;0.40625;1189.60110;0.00849;0.34375;476.88620;0.05621;0.21875
1376.95070;0.08566;0.40625;1171.34120;0.02051;0.34375;519.66250;0.03057;0.18750
1376.95070;0.02096;0.34375;1171.34120;0.01976;0.34375;519.66250;0.04612;0.18750
1376.95070;0.04766;0.34375;1171.34120;0.07764;0.31250;519.66250;0.02859;0.18750
1376.95070;0.00987;0.34375;1171.34120;0.05565;0.31250;519.66250;0.03552;0.18750
1547.78940;0.07413;0.31250;1171.34120;0.03824;0.31250;519.66250;0.00883;0.18750
1547.78940;0.04971;0.31250;1294.01610;0.03138;0.31250;502.15457;0.00955;0.12500
1547.78940;0.00717;0.31250;1294.01610;0.02017;0.31250;502.15457;0.21272;0.09375
1547.78940;0.05584;0.46875;1294.01610;0.03177;0.34375;502.15457;0.03717;0.31250
1547.78940;0.05690;0.46875;1294.01610;0.01897;0.31250;502.15457;0.08525;0.28125
1577.99730;0.05537;0.46875;1294.01610;0.02892;0.31250;502.15457;0.03558;0.28125
1577.99730;0.08442;0.43750;1321.13210;0.00227;0.31250;557.71620;0.00114;0.28125
1577.99730;0.12813;0.43750;1321.13210;0.05118;0.31250;557.71620;0.07695;0.25000
1577.99730;0.21624;0.40625;1321.13210;0.04040;0.31250;557.71620;0.00318;0.25000
1577.99730;0.15731;0.40625;1321.13210;0.01413;0.31250;557.71620;0.02194;0.21875
1859.74280;0.05088;0.34375;1321.13210;0.03164;0.31250;557.71620;0.00074;0.18750
1859.74280;0.05275;0.34375;1316.91360;0.01783;0.31250;553.23425;0.00221;0.18750
1859.74280;0.09364;0.34375;1316.91360;0.02890;0.31250;553.23425;0.01134;0.18750
1859.74280;0.01399;0.34375;1316.91360;0.01017;0.31250;553.23425;0.05105;0.18750
1859.74280;0.01428;0.31250;1316.91360;0.02368;0.28125;553.23425;0.02332;0.18750
2129.10470;0.04711;0.31250;1316.91360;0.07623;0.28125;553.23425;0.01294;0.18750
2129.10470;0.08044;0.31250;1406.19010;0.07347;0.28125;532.83090;0.03414;0.15625
2129.10470;0.00587;0.31250;1406.19010;0.01173;0.25000;532.83090;0.01778;0.12500
2129.10470;0.07378;0.46875;1406.19010;0.04724;0.31250;532.83090;0.05662;0.09375
2129.10470;0.06997;0.43750;1406.19010;0.02092;0.28125;532.83090;0.04307;0.09375
2309.80030;0.24567;0.43750;1406.19010;0.02992;0.28125;532.83090;0.05109;0.09375
2309.80030;0.19770;0.40625;1398.60400;0.06973;0.28125;519.24420;0.00435;0.09375
2309.80030;0.20101;0.40625;1398.60400;0.01965;0.25000;519.24420;0.01461;0.03125
2309.80030;0.17788;0.40625;1398.60400;0.01548;0.25000;519.24420;0.00348;0.00000
2309.80030;0.10450;0.34375;1398.60400;0.04086;0.25000;519.24420;0.01252;0.00000
2972.09860;0.10763;0.34375;1398.60400;0.12294;0.25000;519.24420;0.01530;0.00000
2972.09860;0.04486;0.34375;1228.22420;0.03095;0.25000;506.31216;0.01669;0.00000
2972.09860;0.07981;0.31250;1228.22420;0.01495;0.25000;506.31216;0.00087;-0.06250
2972.09860;0.01009;0.31250;1228.22420;0.02347;0.25000;506.31216;0.03113;-0.06250
2972.09860;0.08520;0.31250;1228.22420;0.00800;0.25000;506.31216;0.04591;-0.09375
3120.67040;0.13545;0.31250;1228.22420;0.04660;0.21875;506.31216;0.00174;-0.09375
3120.67040;0.09894;0.25000;1095.73930;0.04434;0.21875;500.66318;0.01148;-0.12500
3120.67040;0.01130;0.25000;1095.73930;0.03339;0.18750;500.66318;0.00209;-0.15625
3120.67040;0.13424;0.43750;1095.73930;0.03130;0.25000;500.66318;0.00243;-0.15625
3120.67040;0.09981;0.43750;1095.73930;0.04486;0.25000;500.66318;0.02226;-0.15625
3299.97340;0.03895;0.40625;1095.73930;0.08538;0.25000;500.66318;0.04903;-0.18750
3299.97340;0.05182;0.40625;1103.22060;0.01165;0.25000;468.45310;0.04625;-0.25000
3299.97340;0.03738;0.34375;1103.22060;0.02556;0.25000;468.45310;0.03217;-0.25000
3299.97340;0.00070;0.34375;1103.22060;0.03947;0.25000;468.45310;0.01634;-0.25000
3299.97340;0.01756;0.34375;1103.22060;0.06538;0.25000;468.45310;0.00383;-0.34375
3066.72920;0.01513;0.34375;1103.22060;0.07686;0.25000;468.45310;0.00278;-0.34375
3066.72920;0.00452;0.31250;1353.26880;0.00104;0.21875;435.04712;0.03165;-0.34375
3066.72920;0.05912;0.31250;1353.26880;0.03182;0.21875;435.04712;0.00817;-0.40625
3066.72920;0.07147;0.31250;1353.26880;0.07894;0.21875;435.04712;0.03182;-0.43750
3066.72920;0.01043;0.31250;1353.26880;0.02017;0.18750;435.04712;0.00313;-0.43750
2971.09230;0.05286;0.25000;1353.26880;0.02556;0.18750;435.04712;0.00991;-0.50000
2971.09230;0.09911;0.25000;1459.96410;0.07564;0.18750;411.27520;0.02886;-0.50000
2971.09230;0.01721;0.21875;1459.96410;0.07912;0.18750;411.27520;0.00226;-0.56250
2971.09230;0.07894;0.46875;1459.96410;0.01774;0.25000;411.27520;0.04347;0.09375
2971.09230;0.05008;0.46875;1459.96410;0.02243;0.25000;411.27520;0.31090;0.09375
3269.99170;0.14345;0.43750;1459.96410;0.06955;0.25000;411.27520;0.24674;0.09375
3269.99170;0.18258;0.40625;1486.39990;0.05773;0.25000;622.88700;0.03113;0.06250
3269.99170;0.11633;0.40625;1486.39990;0.02139;0.25000;622.88700;0.05529;0.00000
3269.99170;0.07355;0.40625;1486.39990;0.05512;0.25000;622.88700;0.03599;0.00000
3269.99170;0.03704;0.34375;1486.39990;0.03391;0.25000;622.88700;0.03512;0.00000
3586.65770;0.03408;0.34375;1486.39990;0.03512;0.25000;622.88700;0.08016;0.00000
3586.65770;0.06868;0.34375;1603.89760;0.01652;0.25000;836.20220;0.09877;-0.06250
3586.65770;0.00417;0.31250;1603.89760;0.08312;0.25000;836.20220;0.11007;-0.06250
3586.65770;0.02727;0.31250;1603.89760;0.01014;0.25000;836.20220;0.02517;-0.09375
3586.65770;0.05512;0.31250;1603.89760;0.10953;0.25000;836.20220;0.05494;-0.09375
3525.53830;0.04709;0.31250;1603.89760;0.01058;0.25000;836.20220;0.00035;-0.12500
3525.53830;0.02109;0.28125;1650.74040;0.00603;0.25000;564.91910;0.01365;-0.15625
3525.53830;0.06494;0.25000;1650.74040;0.00783;0.25000;564.91910;0.03469;-0.15625
3525.53830;0.11191;0.46875;1650.74040;0.05667;0.28125;564.91910;0.01627;0.25000
3525.53830;0.05367;0.43750;1650.74040;0.00323;0.28125;564.91910;0.19763;0.21875
3941.54080;0.06119;0.43750;1650.74040;0.01137;0.28125;564.91910;0.00451;0.21875
3941.54080;0.02630;0.40625;1746.19480;0.04916;0.28125;595.54400;0.04426;0.18750
3941.54080;0.05173;0.40625;1746.19480;0.02878;0.28125;595.54400;0.04463;0.18750
3941.54080;0.06205;0.37500;1746.19480;0.00915;0.28125;595.54400;0.03020;0.18750
3941.54080;0.12498;0.34375;1746.19480;0.10145;0.28125;595.54400;0.14023;0.18750
4104.84200;0.01681;0.34375;1746.19480;0.00720;0.28125;595.54400;0.02069;0.18750
4104.84200;0.03679;0.34375;1773.43640;0.06856;0.28125;574.99316;0.01115;0.18750
4104.84200;0.09776;0.31250;1773.43640;0.21474;0.28125;574.99316;0.01455;0.18750
4104.84200;0.11138;0.31250;1773.43640;0.03938;0.31250;574.99316;0.01988;0.15625
4104.84200;0.02467;0.31250;1773.43640;0.00960;0.31250;574.99316;0.04595;0.12500
3911.12040;0.08310;0.31250;1773.43640;0.03123;0.31250;574.99316;0.03161;0.12500
